ASN00037003,19500101,PRCP,0,,,a,
ASN00037003,19510101,PRCP,76,,,a,
ASN00037003,19520101,PRCP,0,,,a,
ASN00037003,19530101,PRCP,0,,,a,
ASN00037003,19540101,PRCP,69,,,a,
ASN00037003,19550101,PRCP,0,,,a,
ASN00037003,19560101,PRCP,0,,,a,
ASN00037003,19570101,PRCP,0,,,a,
ASN00037003,19580101,PRCP,0,,,a,
ASN00037003,19590101,PRCP,102,,,a,
ASN00037003,19600101,PRCP,0,,,a,
ASN00037003,19610101,PRCP,0,,,a,
ASN00037003,19620101,PRCP,0,,,a,
ASN00037003,19630101,PRCP,0,,,a,
ASN00037003,19640101,PRCP,0,,,a,
ASN00037003,19650101,PRCP,0,,,a,
ASN00037003,19660101,PRCP,0,,,a,
ASN00037003,19670101,PRCP,0,,,a,
ASN00037003,19680101,PRCP,56,,,a,
ASN00037003,19690101,PRCP,0,,,a,
ASN00037003,19700101,PRCP,0,,,a,
ASN00037003,19710101,PRCP,0,,,a,
ASN00037003,19720101,PRCP,0,,,a,
ASN00037003,19730101,PRCP,0,,,a,
ASN00037003,19740101,PRCP,0,,,a,
ASN00037003,19750101,PRCP,0,,,a,
ASN00037003,19760101,PRCP,198,,,a,
ASN00037003,19770101,PRCP,0,,,a,
ASN00037003,19780101,PRCP,0,,,a,
ASN00037003,19790101,PRCP,0,,,a,
ASN00037003,19800101,PRCP,152,,,a,
ASN00037003,19810101,PRCP,0,,,a,
ASN00037003,19820101,PRCP,0,,,a,
ASN00037003,19830101,PRCP,0,,,a,
ASN00037003,19840101,PRCP,0,,,a,
ASN00037003,19850101,PRCP,0,,,a,
ASN00037003,19860101,PRCP,0,,,a,
ASN00037003,19870101,PRCP,0,,,a,
ASN00037003,19880101,PRCP,0,,,a,
ASN00037003,19890101,PRCP,0,,,a,
ASN00037003,19900101,PRCP,0,,,a,
ASN00037003,19910101,PRCP,0,,,a,
ASN00037003,19920101,PRCP,0,,,a,
ASN00037003,19930101,PRCP,0,,,a,
ASN00037003,19940101,PRCP,230,,,a,
ASN00037003,19950101,PRCP,0,,,a,
ASN00037003,19960101,PRCP,152,,,a,
